TCS,Reliance,HDFC,SBI,Date
0.01229692102919362,0.011435679310630182,0.009772411576873696,0.021481975718234212,2016-05-20
0.01256124510438835,0.011287804029574001,0.009833300780056512,0.021654345901535962,2016-05-23
0.012659820012873638,0.011539114200671328,0.00971805706096056,0.021673324022478496,2016-05-24
0.013003026367425891,0.011839044749900475,0.010838314008450829,0.022544995177790822,2016-05-25
0.011899697283007745,0.011775157532400039,0.01078914566709703,0.023896663790337495,2016-05-26
0.011986987677123535,0.01304883976277962,0.01059625163481261,0.026481837018386366,2016-05-27
0.012744748730112259,0.012500135119686099,0.01040518197087957,0.026334431129854334,2016-05-30
0.013664207500568957,0.012579748708054193,0.010394334682683578,0.026286490356392293,2016-05-31
0.013238057994359372,0.011838047424362981,0.010432994998157547,0.027110965025497268,2016-06-01
0.013021638101197696,0.011821628966794877,0.0103239788782389,0.026364601983719385,2016-06-02
0.013126107086257966,0.011878627859328026,0.01036419487991802,0.02584560620761894,2016-06-03
0.012955747791981076,0.011349049525628414,0.010375063483473399,0.02576254392051906,2016-06-06
0.012749991557042753,0.011350504646230532,0.009903802770059323,0.027414992696532355,2016-06-07
0.01279615220539654,0.011320956200954435,0.010005052618015872,0.02696806411123806,2016-06-08
0.013064877168450712,0.011214151895712376,0.00984522679490344,0.026618769224156232,2016-06-09
0.013168857032075876,0.010986754635606036,0.009427292754858823,0.0267063125858956,2016-06-10
0.01316834592627078,0.010989345663976725,0.00918976474059667,0.026826424094109784,2016-06-13
0.012661885573481621,0.010825966272084693,0.009195797371849406,0.02709476024116557,2016-06-14
0.012733963800588858,0.010929841636730386,0.009468922267044108,0.02732604449265092,2016-06-15
0.012706817899655254,0.011031236072010373,0.009547874075772312,0.027343038225447484,2016-06-16
0.013023947335586272,0.010966725996894511,0.009323430219355295,0.027379412874014457,2016-06-17
0.013276781114388365,0.01101664375530275,0.008699715869955058,0.027195116998671824,2016-06-20
0.01330626497719627,0.011033116681602801,0.00874626556336748,0.027311044590188932,2016-06-21
0.013307289332288237,0.011019781243632865,0.008694391394356193,0.0268447153851859,2016-06-22
0.013064156374865578,0.010512200201819184,0.008992321096500867,0.026899876186466134,2016-06-23
0.013696448178434248,0.011544279734141795,0.009997684030232209,0.0272694234729619,2016-06-24
0.01473420789352468,0.011581758000726677,0.00937871716270754,0.025907001307334518,2016-06-27
0.014828334535744557,0.011531428400608897,0.009317306091063767,0.025986929939673047,2016-06-28
0.015083948029933503,0.011667415232825292,0.009191817327442746,0.025914472802378845,2016-06-29
0.015522277311532917,0.011042849848864738,0.00924287455583227,0.0242897055912524,2016-06-30
0.015864927407067426,0.010481451346984739,0.009259072037006074,0.02411586677562026,2016-07-01
0.015618974974881792,0.01064821439780915,0.009227756754537715,0.023631228450800634,2016-07-04
0.015525141653527677,0.010542084817620138,0.009322366978111129,0.023664545792859305,2016-07-05
0.015457438513612403,0.0104591942534718,0.008302286111618923,0.02369104991247171,2016-07-07
0.015347927987519928,0.010597281994431808,0.008351929303464324,0.022458729597981373,2016-07-08
0.015529537706508629,0.009552088488931023,0.009175940756645502,0.020344267628741947,2016-07-11
0.01476548960517681,0.009643349060900603,0.009093446365945883,0.020271957448070144,2016-07-12
0.014243922524639095,0.009377456830432786,0.009129393848359415,0.019695831116503745,2016-07-13
0.013625995277084088,0.009363996899894611,0.009050688787734943,0.018565339212894424,2016-07-14
0.014583240755976116,0.009416204730445877,0.009641876061775667,0.018584616989493218,2016-07-15
0.014555179602221394,0.009516362115980148,0.009609581996111933,0.01872179395952767,2016-07-18
0.014794737232681212,0.00959473218589035,0.009749513155146218,0.018681576270651652,2016-07-19
0.014911131318712183,0.009602867168076607,0.009909475605522786,0.016106907968033424,2016-07-20
0.014920581285762508,0.01017980911882867,0.009719600280621922,0.016858842823810623,2016-07-21
0.014758631831602986,0.009812758964623263,0.009676411699028123,0.016966079103803013,2016-07-22
0.01515526476095575,0.009850429522177625,0.00987288466457628,0.01712190872369948,2016-07-25
0.01514859975429143,0.00983460758206224,0.009847893554074338,0.016852183017253723,2016-07-26
0.015216858354570036,0.010019488646897048,0.009855780539940113,0.01624908146427244,2016-07-27
0.015409976002363653,0.010163988049664226,0.009650080980296795,0.014782146745724903,2016-07-28
0.015410696292435327,0.010267886988809254,0.009542327249693219,0.014871362683067484,2016-07-29
0.016263615380241132,0.01032812237086849,0.009565001481822153,0.01479295637103698,2016-08-01
0.01582997508695739,0.009974386063596958,0.009568335966087577,0.014690538519190525,2016-08-02
0.0161073322430072,0.010575937947436057,0.009520208696361656,0.01463145552493983,2016-08-03
0.01606948010027597,0.010497646380753562,0.009519664111011438,0.014619875794864793,2016-08-04
0.015994805922708227,0.011286147480570396,0.00921229667640939,0.015145424661274946,2016-08-05
0.015129277812926377,0.00981024389430044,0.007823130995175868,0.013918556189203004,2016-08-08
0.01388516124515718,0.00980670178737099,0.007827936333054923,0.013184173806351791,2016-08-09
0.013652627200734341,0.011155396956289523,0.008537963568907398,0.013520620507814872,2016-08-10
0.013569214000665318,0.011178607853776874,0.00842385087449537,0.014044952832441534,2016-08-11
0.01326578324824198,0.011737096013683907,0.008367023868489126,0.01863964295903962,2016-08-12
0.013071759375192506,0.011957355608982012,0.008360909622106212,0.01873881727339898,2016-08-16
0.014000103908768978,0.011974101771588981,0.008385069598623764,0.01864023232059935,2016-08-17
0.013976866978650247,0.01194979617026557,0.008545434145017539,0.01866472418704876,2016-08-18
0.013509692299722886,0.011918489606912712,0.00816371427758307,0.019437496495186158,2016-08-19
0.014173431803932756,0.01177623637256123,0.007903601286111612,0.019624440781651948,2016-08-22
0.014366300627474517,0.011515893940014649,0.007052360709070359,0.019123150148820888,2016-08-23
0.014562674886820611,0.01148567244363417,0.007161536460432546,0.019128133697852663,2016-08-24
0.014544101413867147,0.011544964862196349,0.0071365895103480455,0.019496583170584787,2016-08-25
0.014538358446603844,0.011826418728002048,0.007154016906863352,0.019518559393789305,2016-08-26
0.013459440059867897,0.012812011555668797,0.006976696710419679,0.01955319413395853,2016-08-29
0.013740660999132239,0.012795415745186368,0.008230709458835297,0.019446575523835583,2016-08-30
0.013802956673389724,0.012745902154063007,0.008597395816491183,0.019450742922006402,2016-08-31
0.013652657062921137,0.013906840097356984,0.008522255169451235,0.01946079189170297,2016-09-01
0.013639318364298067,0.013871110900559858,0.008483988963701417,0.018819750173433167,2016-09-02
0.013810627902391024,0.01383569947868583,0.008691577244969512,0.01889671249843521,2016-09-06
0.013616561928896452,0.013766661689898192,0.008710134555039262,0.018784871096358208,2016-09-07
0.016212152511917866,0.01405463749675745,0.008591986798921631,0.018439735800242184,2016-09-08
0.01631204613968604,0.014019262742368498,0.008576193708704476,0.018819595436444084,2016-09-09
0.01595266824883075,0.013837533796026771,0.008616579015130093,0.020795013290488194,2016-09-12
0.016031974957174816,0.01366391612850424,0.0087618226623698,0.020901647510351017,2016-09-14
0.01442354833804787,0.014003665349990256,0.008832019175692034,0.02084146522888078,2016-09-15
0.014872387560149546,0.014079228943431499,0.00915337684902234,0.020931578060695996,2016-09-16
0.015397437836848734,0.013536766201938296,0.009228711688059154,0.02085115815543322,2016-09-19
0.015396078049752524,0.013654986624683823,0.009240012987566236,0.02085517063861175,2016-09-20
0.015431996191094949,0.01311091369965332,0.009195043255205905,0.020436482122122436,2016-09-21
0.015563457984330408,0.013199010074842463,0.009356287984669235,0.020899748366797973,2016-09-22
0.015703877056827256,0.013343644062873932,0.009348151242976886,0.021090319830720936,2016-09-23
0.015543892312073601,0.012181260727660626,0.009121335015008775,0.02097872587785602,2016-09-26
0.015607098120386003,0.012107540579291181,0.009120569968690165,0.0207334086310672,2016-09-27
0.015382415168805553,0.012197142646956373,0.009146285390797404,0.016946225915085114,2016-09-28
0.015283728581708362,0.012464857395095567,0.009566941628677161,0.017481029307648575,2016-09-29
0.014710274159843993,0.012322262336344854,0.009563725324866684,0.017716262950236466,2016-09-30
0.014663996226286216,0.012338469651895006,0.009438617410828895,0.01787957610705572,2016-10-03
0.014532461047456162,0.012306050223657052,0.00938770690901983,0.016614396505732525,2016-10-04
0.014140322135540706,0.012373459411211504,0.009408603909041652,0.016397581692676525,2016-10-05
0.013504639246302252,0.012729857773700056,0.009439412919575866,0.01666979228468745,2016-10-06
0.013460305710015311,0.012693191008866771,0.009338980922203734,0.01671650420322336,2016-10-07
0.01349707551053613,0.012819338660581643,0.009330601920302321,0.01647796095976671,2016-10-10
0.01389121587732879,0.014447506478446412,0.009868338699891626,0.01706015647858102,2016-10-13
0.014227559565501138,0.013937137712256199,0.009434795076484747,0.017057869487729426,2016-10-14
0.013762306874947372,0.01417359146949682,0.00900348880987802,0.016916205227163555,2016-10-17
0.014007149024589674,0.014553493302062674,0.008903145462381485,0.017118838204844545,2016-10-18
0.014007605544590622,0.013414238727304543,0.008856134391736405,0.01715337259377242,2016-10-19
0.0140035863848577,0.013014196407783334,0.008854408390861592,0.017384539745961856,2016-10-20
0.014043736906421769,0.013705615764993377,0.008864231605761677,0.016983902049702747,2016-10-21
0.013682888600380768,0.01369543944016193,0.0087215771681744,0.0166130915832586,2016-10-24
0.010272966772407952,0.013455041013527994,0.008890581964972099,0.016596058228328072,2016-10-25
0.010032223568817111,0.013386123395177505,0.008995991891936866,0.016451611729847746,2016-10-26
0.010142294024068885,0.013418287771610773,0.00914270452860606,0.014502762802204963,2016-10-27
0.009943934487682675,0.013456150367010852,0.009099701208987142,0.014205094341367104,2016-10-28
0.010695868936246904,0.01299047620633398,0.008968172856539537,0.014172037890821363,2016-11-01
0.010949604047952637,0.01366013157455395,0.00871695721800557,0.01524395281976649,2016-11-02
0.010270755193935959,0.013581934412031723,0.00880293515082006,0.015686795806321575,2016-11-03
0.010326845241212279,0.013868739964872588,0.008925870188173273,0.01578516398716101,2016-11-04
0.011064057130560466,0.013874211370277643,0.008947814318093961,0.01732813114439827,2016-11-07
0.010817225560309878,0.01349747268014546,0.0087205427314328,0.01660023628299354,2016-11-08
0.013955158627983076,0.013205815092916651,0.00865296770033301,0.017262683163704072,2016-11-09
0.013942016846665939,0.013242605785662616,0.009370904471745755,0.02221537229362275,2016-11-10
0.014074609702077847,0.013229591318089793,0.009368616949585882,0.022915421169563705,2016-11-11
0.014316606159042882,0.01317246908726184,0.009815203653977589,0.02291475179731795,2016-11-15
0.015660314077050354,0.01294686939824013,0.009619071229677917,0.022293782190299035,2016-11-16
0.016109966462189092,0.012746756796915386,0.009799882657735253,0.022178305999810285,2016-11-17
0.01609757072391106,0.012855168309925509,0.009847991680397022,0.02210744179605424,2016-11-18
0.01615889249125472,0.012831212169406431,0.009939699738502394,0.025505126600617416,2016-11-21
0.016165231671246137,0.013044294417143219,0.009945545036509665,0.025490880580621295,2016-11-22
0.01633510615065657,0.012512964060991205,0.01007400557018796,0.02534497066238213,2016-11-23
0.01662689701864146,0.012954126944855551,0.010375578500085325,0.025402552164374762,2016-11-24
0.019151155735676877,0.0130037371458982,0.011173573238257314,0.025360500810392473,2016-11-25
0.018793441725675417,0.011435273597444631,0.010843894386117664,0.025411456333841807,2016-11-28
0.018604837793142776,0.010998536842582828,0.01085148758123999,0.02535965040413339,2016-11-29
0.018670681620095803,0.010754940137575853,0.010942414986293296,0.0256682492764871,2016-11-30
0.018405516834231646,0.010159586168976416,0.010449755270390224,0.025609499764984514,2016-12-01
0.018656073835967988,0.010033786399349553,0.010484287391191843,0.025611261400492805,2016-12-02
0.01879949348600834,0.010023958176069967,0.010584092590530442,0.025455173150970976,2016-12-05
0.018604074203147216,0.009709436246010153,0.01026604940543816,0.025478867580791074,2016-12-06
0.01864712812175173,0.00973619714733742,0.010371182748454008,0.025388729487355884,2016-12-07
0.01903774729068959,0.010586372864648717,0.010710533092672225,0.025572245812969463,2016-12-08
0.019040694475570635,0.010693359475994507,0.010617621927413527,0.025920919316967043,2016-12-09
0.0189801018491935,0.010664397418809769,0.010559752785507203,0.025890742762751946,2016-12-12
0.01895679321843924,0.010857718177841003,0.010488080144590668,0.025882702455271966,2016-12-13
0.018689742919780063,0.01138936886822472,0.010551323020091945,0.02599042252211512,2016-12-14
0.018931119430187212,0.010315659912811033,0.010438085688745111,0.025341690360782494,2016-12-15
0.01899080817429787,0.01032941226709472,0.010380508232719863,0.024964206452585444,2016-12-16
0.01897479620382293,0.00969173968940748,0.010309726023260099,0.024993798210217,2016-12-19
0.018903486896249395,0.009691754848197535,0.010304513788698481,0.02450062105236027,2016-12-20
0.019024564591054744,0.009709141590019555,0.01024790565288036,0.024506118694410155,2016-12-21
0.01638876441265087,0.00992509331924632,0.010271619032568161,0.024230828670339998,2016-12-22
0.016426568446784796,0.00990265010585258,0.009594514460902495,0.01893366046624476,2016-12-23
0.01558409173567965,0.009930423999775782,0.009679504750217442,0.018549493246890064,2016-12-26
0.015650242379462328,0.009689035824190397,0.00952749313045066,0.018532514057378456,2016-12-27
0.014730388201523848,0.010160398768277368,0.009465680632266285,0.01853257583403902,2016-12-28
0.014107164195354531,0.01020085177663515,0.009766934172458405,0.018522824496006448,2016-12-29
0.014014164405721246,0.010394987444965956,0.009364938957175205,0.01869274612877543,2016-12-30
0.014048110367136093,0.010393782680464548,0.009266536540325363,0.014703492946362334,2017-01-02
0.014041117962160255,0.010312162211585723,0.009330703277782293,0.014758347265321636,2017-01-03
0.01399014576056903,0.011118233267811571,0.009126393209512477,0.014749284397059416,2017-01-04
0.014393640295405047,0.010266211139251974,0.008584487838670928,0.014691650854551092,2017-01-05
0.01201339753136772,0.010286545155424608,0.007829109246274685,0.014712256833950214,2017-01-06
0.012062189452169882,0.01012098914188934,0.007790935542350314,0.01385440359007255,2017-01-09
0.011930398780246333,0.01012305538708193,0.008227100231472889,0.013887209986277608,2017-01-10
0.01188563551425876,0.00999898799659159,0.008128217525644712,0.01355854624645692,2017-01-11
0.011908584485210379,0.010009886367235883,0.008109811108475546,0.013446218874789341,2017-01-12
0.013793601946357429,0.009972317351798628,0.007995776035411335,0.013407250517454141,2017-01-13
0.01344125987705805,0.010377758862459183,0.00820097958608177,0.013726428735855905,2017-01-16
0.013504923229159197,0.012116404399989221,0.008340028104185028,0.013630736412782118,2017-01-17
0.01326780877633579,0.012172196553053767,0.00803078698032953,0.013503070531286982,2017-01-18
0.012895351501168294,0.011595966813920701,0.007710511375112858,0.013146475705076106,2017-01-19
0.012911682814798056,0.011579548661537991,0.007703500543435186,0.013218776355739743,2017-01-20
0.013037712453692576,0.011708941774824917,0.007384132494060408,0.013347085622997915,2017-01-23
0.013015661655609717,0.011672204660670989,0.00798010044394227,0.013220318409507725,2017-01-24
0.013228969670628112,0.011209914488466267,0.008196717710151622,0.013458623881655533,2017-01-25
0.012625072993569943,0.011288084318807493,0.008194455653050041,0.014300384938722691,2017-01-27
0.012701135467100551,0.011833693881946229,0.008332148969418269,0.014400186799706338,2017-01-30
0.015217870499605273,0.011789542236886231,0.008217425883387556,0.014425716485879305,2017-01-31
0.015395279901633675,0.01179802830559223,0.008489656045088848,0.015238407727258136,2017-02-01
0.015752109795058124,0.011797166222746229,0.008592310170666511,0.015299179228622586,2017-02-02
0.015919099480581057,0.011800495918570741,0.008490167930246859,0.01477074351367379,2017-02-03
0.01587607601616379,0.011873179982208751,0.00837555801115399,0.014760006310567562,2017-02-06
0.015873485656207956,0.011900685421694538,0.00818374558321782,0.014072529021656352,2017-02-07
0.015832176304058435,0.011495605583467614,0.008168963020199696,0.013864825758288379,2017-02-08
0.016264322377489062,0.011332720845796418,0.008340870868359909,0.013881910312359675,2017-02-09
0.017176767959669374,0.010954507393025642,0.008011144273886559,0.013865867796318574,2017-02-10
0.017186847535352077,0.010481976425195341,0.008015744629820758,0.014312014125576623,2017-02-13
0.017197047484202897,0.011132897835958323,0.007787310010037615,0.013289455452331374,2017-02-14
0.01719784075120999,0.011102830627393014,0.0076533069898666525,0.013365366127410024,2017-02-15
0.017354923545917354,0.010867813595937909,0.007531523453995517,0.013199474133434926,2017-02-16
0.017252647694079432,0.010810974433889,0.0095639278677791,0.013216694535739669,2017-02-17
0.017923404509990557,0.010802875059581721,0.0101145792099403,0.013220853821674311,2017-02-20
0.01817307277924251,0.011008943826041985,0.010084962390980999,0.013218382317837033,2017-02-21
0.018701930565905762,0.021864417620097894,0.010369183167993476,0.013223697129855879,2017-02-22
0.019352410140347442,0.022274167669187526,0.010245516132588374,0.0131319436664808,2017-02-23
0.01931736969540045,0.02361686613316601,0.010262706639481835,0.013229628748687654,2017-02-27
0.017647414676753393,0.023631936165276646,0.010273018865478796,0.013214280349362003,2017-02-28
0.017651287794951717,0.02344728854478702,0.010166632943636237,0.01290372580683751,2017-03-01
0.0176500690586798,0.02235621093959654,0.010204437515341376,0.013340222169798929,2017-03-02
0.01766865334029446,0.02229128927902278,0.010260354882997593,0.013376743807302666,2017-03-03
0.01777569471073026,0.022918973186676937,0.01013543134264342,0.013734497188706065,2017-03-06
0.017812065479319177,0.022786841421289547,0.010112077300403585,0.012621141516334446,2017-03-07
0.017734093529525406,0.02281140823950307,0.010098067227823963,0.012523698893629932,2017-03-08
0.017729303641855567,0.022897306475021837,0.00972530423042704,0.012664583703682319,2017-03-09
0.017622775221786464,0.022770244154891726,0.009316639663273415,0.012420677282226173,2017-03-10
0.01767261315973397,0.02277210489346611,0.009351674296522354,0.011523271182081069,2017-03-14
0.01836101653421878,0.022686245033939827,0.009220140168346873,0.011456824336578844,2017-03-15
0.016048684936832848,0.022776465633465564,0.009226994631099187,0.011117238592723809,2017-03-16
0.014860456873087895,0.022787634012390912,0.008987383125295938,0.009413834424598803,2017-03-17
0.015239605799397779,0.02304086600991169,0.008878495351099138,0.00925619162090652,2017-03-20
0.015177393821792068,0.023146174000251606,0.00880322115042548,0.008841448252061186,2017-03-21
0.015226779523801675,0.02321608151966222,0.00899580339628021,0.009390905445656114,2017-03-22
0.015354442234236168,0.023011189338978916,0.008881697025918083,0.00940206883739773,2017-03-23
0.015556333306232857,0.022893859972486216,0.008959166441554554,0.010920523821472239,2017-03-24
0.015248546220970277,0.023802535284879366,0.009130849426545082,0.011051412985422721,2017-03-27
0.013988829565931258,0.023827490861017955,0.00916322313911134,0.011171307789064423,2017-03-28
0.013977600174682768,0.023797840108393073,0.009171518478964217,0.011317545014752817,2017-03-29
0.013964648824044154,0.02369620108839673,0.010080068643669846,0.011298834038394259,2017-03-30
0.013976608532208112,0.02439897302301297,0.010673392974378365,0.011260589802547188,2017-03-31
0.013811795177107029,0.025069944307711946,0.010806058083848411,0.011267526676348762,2017-04-03
0.013504433163327842,0.02534627023652555,0.008726094482027009,0.011379786459744634,2017-04-05
0.011379909439165005,0.02531849944478596,0.007734074260989785,0.0118696234855699,2017-04-06
0.011341521315059451,0.025982717173783802,0.007699511940786051,0.012155018470895724,2017-04-07
0.010597796100076409,0.019187779803584645,0.007387391267441646,0.012143591240220557,2017-04-10
0.009119579981736785,0.018714728193974163,0.0073598642180933245,0.012348857138246816,2017-04-11
0.009262536646097021,0.017281377546501397,0.00736122804653172,0.012613189297792963,2017-04-12
0.010319786025403207,0.017290399944691323,0.007358569051949832,0.012618559696653682,2017-04-13
